participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
5efb49177e130c0785b93842,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-27T21:53:33.532Z,2024-08-27T21:54:17.508Z,43976,43976,Undefined
5efb49177e130c0785b93842,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T21:53:33.532Z,2024-08-27T21:54:17.508Z,43976,43976,Undefined
5efb49177e130c0785b93842,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-27T21:53:33.532Z,2024-08-27T21:54:17.508Z,43976,43976,Undefined
5efb49177e130c0785b93842,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",,undefined,undefined,undefined,undefined,2024-08-27T21:53:33.532Z,2024-08-27T21:54:17.508Z,43976,43976,Undefined
5efb49177e130c0785b93842,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-27T21:53:33.532Z,2024-08-27T21:54:17.508Z,43976,43976,Undefined
5efb49177e130c0785b93842,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,No,undefined,undefined,undefined,undefined,2024-08-27T21:53:33.532Z,2024-08-27T21:54:17.508Z,43976,43976,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","The infomation seemed to be there, but it takes more thought to grasp the meaning of it compared to having a visual plot.",undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,5,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
5f4fc497a3b4320c8928639e,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,Fun survey.,undefined,undefined,undefined,undefined,2024-08-21T21:51:20.862Z,2024-08-21T21:53:07.161Z,106299,106299,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,2,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",nothing specific,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
6008793f0294554adc85c346,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-27T20:32:23.499Z,2024-08-27T20:33:58.606Z,95107,95107,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,1,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I don't think I missed anything.  The key points were in the descriptions.  ,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,1,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
60188c50141a9415c30301e0,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,Not at the moment,undefined,undefined,undefined,undefined,2024-08-27T20:24:11.373Z,2024-08-27T20:25:51.328Z,99955,99955,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","No, I did not miss anything",undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
603d90a1cd5c8ec6df906814,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-26T22:30:16.738Z,2024-08-26T22:30:49.257Z,32519,32519,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","No, I do not think I missed anything.",undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,4,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
60fcd02deba2c8e1ed1f0723,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T21:56:11.746Z,2024-08-21T21:58:09.738Z,117992,117992,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,4,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","I felt like they perhaps has more information than I needed.  I found myself mostly just reading the sets and the intersections, rather than absording anything else there.",undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
61080d1c39e080da7841eade,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,"I honestly have no idea if I did this properly, but I hope I helped.  Thank you.",undefined,undefined,undefined,undefined,2024-08-21T22:01:40.933Z,2024-08-21T22:03:00.206Z,79273,79273,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",The text descriptions were very helpful overall. ,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
610f7244c65ae4e57858a700,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-28T20:50:02.594Z,2024-08-28T20:51:56.242Z,113648,113648,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",Nothing that I noticed.,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
611116ac01f43eeeb3cdeff3,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T21:45:49.022Z,2024-08-21T21:46:27.653Z,38631,38631,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",Nope the text descriptions were well written and generally easy for me to understand,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,1,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
6131597390b9cf1cfc3e8a76,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-28T20:47:58.680Z,2024-08-28T20:48:58.819Z,60139,60139,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",It was perfect and easy to understand. It's hard to think of a way to make it much better.,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,1,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
628254ec789e78a3dcd22d99,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,undefined,2024-08-21T21:52:14.551Z,2024-08-21T21:52:59.527Z,44976,44976,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,1,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",no,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,2,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
62bb4c95ca36f792585cb4b5,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,no,undefined,undefined,undefined,undefined,2024-08-21T21:45:37.564Z,2024-08-21T21:46:06.079Z,28515,28515,Undefined
6315ffdb9876ded7feefaf07,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:11:11.242Z,2024-08-27T20:12:18.468Z,67226,67226,Undefined
6315ffdb9876ded7feefaf07,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Text Description,undefined,undefined,undefined,undefined,2024-08-27T20:11:11.242Z,2024-08-27T20:12:18.468Z,67226,67226,Undefined
6315ffdb9876ded7feefaf07,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,undefined,2024-08-27T20:11:11.242Z,2024-08-27T20:12:18.468Z,67226,67226,Undefined
6315ffdb9876ded7feefaf07,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,4,undefined,undefined,undefined,undefined,2024-08-27T20:11:11.242Z,2024-08-27T20:12:18.468Z,67226,67226,Undefined
6315ffdb9876ded7feefaf07,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,3,undefined,undefined,undefined,undefined,2024-08-27T20:11:11.242Z,2024-08-27T20:12:18.468Z,67226,67226,Undefined
