participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,dataset
5ece9e3b3a19db0cf5af6692,Organizations-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T23:43:02.155Z,2024-08-21T23:45:03.619Z,121464,International Organizations
5ece9e3b3a19db0cf5af6692,Organizations-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,2,undefined,undefined,undefined,undefined,2024-08-21T23:45:03.647Z,2024-08-21T23:45:13.244Z,9597,International Organizations
5ece9e3b3a19db0cf5af6692,Organizations-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,2,undefined,undefined,undefined,undefined,2024-08-21T23:45:03.647Z,2024-08-21T23:45:13.244Z,9597,International Organizations
5ece9e3b3a19db0cf5af6692,Organizations-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T23:45:03.647Z,2024-08-21T23:45:13.244Z,9597,International Organizations
5ece9e3b3a19db0cf5af6692,Organizations-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,The visuals alone made it more difficult i prefer the combination of visual and written explanations.,undefined,undefined,undefined,undefined,2024-08-21T23:45:13.258Z,2024-08-21T23:45:47.710Z,34452,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,8,8,True,0,100,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,5,117,False,0,1000000000,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a bit,Diverging a lot,False,undefined,undefined,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q1,7,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:05:48.748Z,2024-08-21T22:09:31.153Z,222405,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q2,8,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:31.176Z,2024-08-21T22:10:05.915Z,34739,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q2,8,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:31.176Z,2024-08-21T22:10:05.915Z,34739,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q2,8,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T22:09:31.176Z,2024-08-21T22:10:05.915Z,34739,International Organizations
5ed7b0c59a2ae024836e32d5,Organizations-Vis-Q3,9,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,"Interprol, UN, UNESCO, UPU and WHO have the biggest intersection",undefined,undefined,undefined,undefined,2024-08-21T22:10:05.940Z,2024-08-21T22:13:24.940Z,199000,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,8,8,True,0,100,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Interpol,UN,UNESCO,UPU,WHO","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q1,10,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:46:23.163Z,2024-08-21T21:47:53.809Z,90646,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q2,11,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:47:53.825Z,2024-08-21T21:48:01.415Z,7590,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q2,11,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:47:53.825Z,2024-08-21T21:48:01.415Z,7590,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q2,11,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:47:53.825Z,2024-08-21T21:48:01.415Z,7590,International Organizations
5f4fc497a3b4320c8928639e,Organizations-Vis-Q3,12,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,"The plot makes it much easier to see and understand the data, compared to only text.-",undefined,undefined,undefined,undefined,2024-08-21T21:48:01.423Z,2024-08-21T21:49:04.979Z,63556,International Organizations
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,6,6,True,0,100,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:53:40.829Z,2024-08-21T21:54:37.026Z,56197,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:37.041Z,2024-08-21T21:54:40.274Z,3233,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:37.041Z,2024-08-21T21:54:40.274Z,3233,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:54:37.041Z,2024-08-21T21:54:40.274Z,3233,Covid Symptoms
60fcd02deba2c8e1ed1f0723,Covid-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,The plot shows a good steady decrease in data. Most of the cases shown have roughly only a few symptoms. The median having the most symptoms. ,undefined,undefined,undefined,undefined,2024-08-21T21:54:40.283Z,2024-08-21T21:56:11.694Z,91411,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,6,6,True,0,100,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q1,7,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:54:47.645Z,2024-08-21T21:55:42.711Z,55066,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q2,8,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-21T21:55:42.747Z,2024-08-21T21:55:50.876Z,8129,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q2,8,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:55:42.747Z,2024-08-21T21:55:50.876Z,8129,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q2,8,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:55:42.747Z,2024-08-21T21:55:50.876Z,8129,Covid Symptoms
61080d1c39e080da7841eade,Covid-Vis-Q3,9,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,"anosmia is common in many cases, especially alongside fatigue (and often cough).  Fatigue is also very commonly present.",undefined,undefined,undefined,undefined,2024-08-21T21:55:50.898Z,2024-08-21T21:57:05.289Z,74391,Covid Symptoms
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,4,4,True,0,100,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Roughly equal,False,undefined,undefined,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q1,7,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:40:22.584Z,2024-08-21T21:41:27.799Z,65215,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q2,8,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:41:27.817Z,2024-08-21T21:41:36.176Z,8359,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q2,8,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:41:27.817Z,2024-08-21T21:41:36.176Z,8359,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q2,8,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:41:27.817Z,2024-08-21T21:41:36.176Z,8359,Tennis Grand Slam Winners
611116ac01f43eeeb3cdeff3,Tennis-Vis-Q3,9,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,More winners won the French Open tournament than any other despite not being the largest set.,undefined,undefined,undefined,undefined,2024-08-21T21:41:36.187Z,2024-08-21T21:42:09.062Z,32875,Tennis Grand Slam Winners
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,6,6,True,0,100,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:50:06.008Z,2024-08-21T21:51:42.390Z,96382,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T21:51:42.478Z,2024-08-21T21:51:46.120Z,3642,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,5,undefined,undefined,undefined,undefined,2024-08-21T21:51:42.478Z,2024-08-21T21:51:46.120Z,3642,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:51:42.478Z,2024-08-21T21:51:46.120Z,3642,Covid Symptoms
628254ec789e78a3dcd22d99,Covid-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Sleep is a core component of having cohesive thoughts. COVID affecting fatigue to most cascades into memory loss. ,undefined,undefined,undefined,undefined,2024-08-21T21:51:46.139Z,2024-08-21T21:52:14.416Z,28277,Covid Symptoms
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,4,4,True,0,100,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:43:36.890Z,2024-08-21T21:45:07.680Z,90790,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:07.693Z,2024-08-21T21:45:14.727Z,7034,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:07.693Z,2024-08-21T21:45:14.727Z,7034,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T21:45:07.693Z,2024-08-21T21:45:14.727Z,7034,Tennis Grand Slam Winners
62bb4c95ca36f792585cb4b5,Tennis-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,I still have an easier time understanding the data with a visual than without. But it is harder without the text alongside it.,undefined,undefined,undefined,undefined,2024-08-21T21:45:14.741Z,2024-08-21T21:45:37.526Z,22785,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,5,6,False,0,100,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q1,7,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:01:22.931Z,2024-08-21T22:03:48.984Z,146053,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q2,8,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T22:03:49.009Z,2024-08-21T22:04:00.509Z,11500,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q2,8,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:03:49.009Z,2024-08-21T22:04:00.509Z,11500,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q2,8,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,3,undefined,undefined,undefined,undefined,2024-08-21T22:03:49.009Z,2024-08-21T22:04:00.509Z,11500,Covid Symptoms
63ea445c759d5bf0e3f63739,Covid-Vis-Q3,9,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Fatifue is amajor issue and is in almost all cases,undefined,undefined,undefined,undefined,2024-08-21T22:04:00.522Z,2024-08-21T22:04:26.266Z,25744,Covid Symptoms
641ecfa9f83175a3d9f63636,Organizations-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,8,8,True,0,100,2024-08-21T21:49:58.622Z,2024-08-21T21:52:10.637Z,132015,International Organizations
